work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_category_range,salary_level
2024,SE,FT,ML Engineer,143100,USD,143100,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,59040,EUR,65600,LT,0,LT,M,15000-100000,Low
2024,SE,FT,Data Scientist,39360,EUR,43733,LT,0,LT,M,15000-100000,Low
2024,EN,FT,Data Engineer,215300,USD,215300,CA,0,CA,M,185500-800000,Very High
2024,EN,FT,Data Engineer,113400,USD,113400,CA,0,CA,M,100000-140000,Medium
2024,MI,FT,Data Engineer,124600,USD,124600,CA,100,CA,M,100000-140000,Medium
2024,MI,FT,Data Engineer,87220,USD,87220,CA,100,CA,M,15000-100000,Low
2024,EX,FT,Data Engineer,215000,USD,215000,US,0,US,M,185500-800000,Very High
2024,EX,FT,Data Engineer,128500,USD,128500,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,111723,USD,111723,CA,0,CA,M,100000-140000,Medium
2024,MI,FT,Data Engineer,94864,USD,94864,CA,0,CA,M,15000-100000,Low
2024,MI,FT,Data Scientist,293800,USD,293800,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Scientist,165500,USD,165500,US,0,US,M,140000-185500,High
2024,MI,FT,Data Scientist,108000,USD,108000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,65500,USD,65500,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,271000,USD,271000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,159000,USD,159000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,204600,USD,204600,US,100,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,84500,USD,84500,US,100,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,312200,USD,312200,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,207800,USD,207800,US,0,US,M,185500-800000,Very High
2024,EN,FT,Data Analyst,46000,USD,46000,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,46000,USD,46000,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,65000,USD,65000,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,196900,USD,196900,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,174000,USD,174000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,167500,USD,167500,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,138500,USD,138500,US,0,US,M,100000-140000,Medium
2024,EN,FT,Data Scientist,177777,USD,177777,US,0,US,M,140000-185500,High
2024,EN,FT,Data Scientist,114000,USD,114000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,257900,USD,257900,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,155200,USD,155200,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,167500,USD,167500,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,138500,USD,138500,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,137930,USD,137930,CA,0,CA,M,100000-140000,Medium
2024,MI,FT,Data Engineer,74270,USD,74270,CA,0,CA,M,15000-100000,Low
2024,EX,FT,Data Engineer,281800,USD,281800,US,0,US,M,185500-800000,Very High
2024,EX,FT,Data Engineer,233100,USD,233100,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,146100,USD,146100,US,0,US,M,140000-185500,High
2024,MI,FT,Data Engineer,86500,USD,86500,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Analyst,164600,USD,164600,US,0,US,M,140000-185500,High
2024,SE,FT,Data Analyst,99200,USD,99200,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,91000,USD,91000,CA,0,CA,M,15000-100000,Low
2024,EN,FT,Data Analyst,56000,USD,56000,CA,0,CA,M,15000-100000,Low
2024,SE,FT,Data Analyst,123084,USD,123084,US,100,US,M,100000-140000,Medium
2024,SE,FT,Data Analyst,72402,USD,72402,US,100,US,M,15000-100000,Low
2024,MI,FT,Data Engineer,231250,USD,231250,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,111000,USD,111000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,290200,USD,290200,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,165800,USD,165800,US,0,US,M,140000-185500,High
2024,EN,FT,Data Scientist,153100,USD,153100,US,0,US,M,140000-185500,High
2024,EN,FT,Data Scientist,86200,USD,86200,US,0,US,M,15000-100000,Low
2024,SE,FT,AI Architect,130000,USD,130000,US,100,US,M,100000-140000,Medium
2024,SE,FT,AI Architect,130000,USD,130000,US,100,US,M,100000-140000,Medium
2024,SE,FT,ML Engineer,50000,EUR,55555,LT,0,LT,M,15000-100000,Low
2024,SE,FT,ML Engineer,50000,EUR,55555,LT,0,LT,M,15000-100000,Low
2024,MI,FT,Data Scientist,130680,USD,130680,US,100,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,87120,USD,87120,US,100,US,M,15000-100000,Low
2024,MI,FT,Data Engineer,128300,USD,128300,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,85500,USD,85500,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Engineer,247200,USD,247200,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,118450,USD,118450,US,0,US,M,100000-140000,Medium
2024,EX,FT,Data Engineer,264000,USD,264000,US,0,US,M,185500-800000,Very High
2024,EX,FT,Data Engineer,176000,USD,176000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Engineer,172000,USD,172000,AU,0,AU,M,140000-185500,High
2024,MI,FT,Data Engineer,75600,USD,75600,AU,0,AU,M,15000-100000,Low
2024,SE,FT,Data Engineer,172000,USD,172000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,75600,USD,75600,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Analyst,134000,USD,134000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Analyst,125820,USD,125820,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Analyst,202800,USD,202800,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Analyst,108200,USD,108200,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Analyst,105000,USD,105000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Analyst,90000,USD,90000,US,0,US,M,15000-100000,Low
2024,SE,FT,ML Engineer,297000,USD,297000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,168300,USD,168300,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,245400,USD,245400,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,139000,USD,139000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,145000,USD,145000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,126500,USD,126500,US,100,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,78000,USD,78000,US,100,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,144000,USD,144000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,151694,USD,151694,US,0,US,M,140000-185500,High
2024,SE,FT,Data Analyst,220000,USD,220000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Analyst,112000,USD,112000,US,0,US,M,100000-140000,Medium
2024,EN,FT,Data Analyst,54000,EUR,60000,IE,0,IE,M,15000-100000,Low
2024,EN,FT,Data Analyst,46000,EUR,51111,IE,0,IE,M,15000-100000,Low
2024,SE,FT,AI Product,254400,USD,254400,US,0,US,M,185500-800000,Very High
2024,SE,FT,AI Product,212000,USD,212000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,231500,USD,231500,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,128500,USD,128500,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,82400,USD,82400,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Engineer,82400,USD,82400,US,0,US,M,15000-100000,Low
2024,SE,FT,ML Engineer,250800,USD,250800,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,167200,USD,167200,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,300000,USD,300000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,180000,USD,180000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,245500,USD,245500,US,100,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,223000,USD,223000,US,100,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,203000,USD,203000,US,100,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,87400,USD,87400,US,0,US,M,15000-100000,Low
2024,SE,FT,ML Engineer,300000,USD,300000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,180000,USD,180000,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,319000,USD,319000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,221000,USD,221000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Analyst,232000,USD,232000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Analyst,136000,USD,136000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Analyst,125000,USD,125000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,152776,USD,152776,US,100,US,M,140000-185500,High
2024,EN,FT,Data Analyst,73332,USD,73332,US,100,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,177076,USD,177076,US,100,US,M,140000-185500,High
2024,EN,FT,Data Analyst,84996,USD,84996,US,100,US,M,15000-100000,Low
2024,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,127000,USD,127000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,175300,USD,175300,US,100,US,M,140000-185500,High
2024,MI,FT,Data Scientist,142020,USD,142020,US,100,US,M,140000-185500,High
2024,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Engineer,154660,USD,154660,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,120470,USD,120470,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,86330,USD,86330,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,65000,USD,65000,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Analyst,90000,USD,90000,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,250500,USD,250500,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,173400,USD,173400,US,0,US,M,140000-185500,High
2024,MI,FT,ML Engineer,222000,USD,222000,US,0,US,M,185500-800000,Very High
2024,MI,FT,ML Engineer,125000,USD,125000,US,0,US,M,100000-140000,Medium
2024,EN,FT,Data Analyst,142500,USD,142500,US,0,US,M,140000-185500,High
2024,EN,FT,Data Analyst,114000,USD,114000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,137400,USD,137400,US,0,US,M,100000-140000,Medium
2024,SE,FT,AI Engineer,178600,USD,178600,US,0,US,M,140000-185500,High
2024,SE,FT,AI Engineer,88600,USD,88600,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,98000,USD,98000,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,98000,USD,98000,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Analyst,191000,USD,191000,US,100,US,M,185500-800000,Very High
2024,SE,FT,Data Analyst,162350,USD,162350,US,100,US,M,140000-185500,High
2024,MI,FT,Data Analyst,120000,USD,120000,US,100,US,M,100000-140000,Medium
2024,MI,FT,Data Analyst,111000,USD,111000,US,100,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,230000,USD,230000,CA,0,CA,M,185500-800000,Very High
2024,SE,FT,Data Scientist,167000,USD,167000,CA,0,CA,M,140000-185500,High
2024,MI,FT,Data Scientist,175000,USD,175000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Scientist,140000,USD,140000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,175000,USD,175000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Scientist,140000,USD,140000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,192000,USD,192000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,130900,USD,130900,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,254000,USD,254000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,177900,USD,177900,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,80000,USD,80000,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,230000,USD,230000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,100000-140000,Medium
2024,SE,FT,ML Engineer,250000,USD,250000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,160000,USD,160000,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,355000,USD,355000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,190000,USD,190000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,160000,USD,160000,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,100000,USD,100000,US,0,US,M,15000-100000,Low
2024,SE,FT,ML Engineer,230000,USD,230000,CA,0,CA,M,185500-800000,Very High
2024,SE,FT,ML Engineer,167000,USD,167000,CA,0,CA,M,140000-185500,High
2024,SE,FT,ML Engineer,370000,USD,370000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,220000,USD,220000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,194500,USD,194500,CA,0,CA,M,185500-800000,Very High
2024,SE,FT,ML Engineer,141500,USD,141500,CA,0,CA,M,140000-185500,High
2024,SE,FT,ML Engineer,270000,USD,270000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,175000,USD,175000,US,0,US,M,140000-185500,High
2024,SE,FT,ML Engineer,270000,USD,270000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,235000,USD,235000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,260000,USD,260000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,192000,USD,192000,US,0,US,M,185500-800000,Very High
2024,SE,FT,AI Solutions,200000,USD,200000,US,0,US,M,185500-800000,Very High
2024,SE,FT,AI Solutions,120000,USD,120000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,204250,USD,204250,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,124000,USD,124000,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,204250,USD,204250,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,124000,USD,124000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,212000,USD,212000,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,112000,USD,112000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,205600,USD,205600,US,0,US,L,185500-800000,Very High
2024,MI,FT,Data Engineer,118900,USD,118900,US,0,US,L,100000-140000,Medium
2024,MI,FT,Data Engineer,469000,USD,469000,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,304000,USD,304000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,469000,USD,469000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,304000,USD,304000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,331640,USD,331640,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,258960,USD,258960,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Scientist,208800,USD,208800,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Scientist,98300,USD,98300,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,199700,USD,199700,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,165100,USD,165100,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,170502,USD,170502,US,0,US,M,140000-185500,High
2024,SE,FT,Data Scientist,98467,USD,98467,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,116425,USD,116425,US,0,US,M,100000-140000,Medium
2024,EN,FT,Data Analyst,74500,USD,74500,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,151500,USD,151500,US,0,US,M,140000-185500,High
2024,EN,FT,Data Analyst,79000,USD,79000,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Analyst,125200,USD,125200,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Analyst,93400,USD,93400,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Engineer,279400,USD,279400,US,100,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,240050,USD,240050,US,100,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,99360,EUR,110400,LT,0,LT,M,100000-140000,Medium
2024,SE,FT,Data Engineer,66240,EUR,73600,LT,0,LT,M,15000-100000,Low
2024,MI,FT,Data Engineer,296300,USD,296300,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,166600,USD,166600,US,0,US,M,140000-185500,High
2024,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,80000,USD,80000,US,0,US,M,15000-100000,Low
2024,SE,FT,ML Leadership,558700,USD,558700,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Leadership,349000,USD,349000,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,264200,USD,264200,US,0,US,M,185500-800000,Very High
2024,SE,FT,ML Engineer,143100,USD,143100,US,0,US,M,140000-185500,High
2024,SE,FT,AI Architect,609000,USD,609000,US,0,US,M,185500-800000,Very High
2024,SE,FT,AI Architect,288000,USD,288000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,270000,USD,270000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,147000,USD,147000,US,0,US,M,140000-185500,High
2024,MI,FT,Data Scientist,137972,USD,137972,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Scientist,82783,USD,82783,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Scientist,220900,USD,220900,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Scientist,122200,USD,122200,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,95000,USD,95000,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Scientist,223000,USD,223000,US,100,US,M,185500-800000,Very High
2024,SE,FT,Data Scientist,134000,USD,134000,US,100,US,M,100000-140000,Medium
2024,EN,FT,Data Analyst,200000,USD,200000,US,0,US,M,185500-800000,Very High
2024,EN,FT,Data Analyst,67725,USD,67725,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Engineer,190900,USD,190900,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,95500,USD,95500,US,0,US,M,15000-100000,Low
2024,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M,15000-100000,Low
2024,MI,FT,ML Engineer,250000,USD,250000,US,0,US,M,185500-800000,Very High
2024,MI,FT,ML Engineer,145000,USD,145000,US,0,US,M,140000-185500,High
2024,MI,FT,ML Engineer,237500,USD,237500,US,0,US,M,185500-800000,Very High
2024,MI,FT,ML Engineer,137750,USD,137750,US,0,US,M,100000-140000,Medium
2024,MI,FT,ML Engineer,250000,USD,250000,US,0,US,M,185500-800000,Very High
2024,MI,FT,ML Engineer,145000,USD,145000,US,0,US,M,140000-185500,High
2024,EN,FT,Data Scientist,172000,USD,172000,US,0,US,M,140000-185500,High
2024,EN,FT,Data Scientist,75600,USD,75600,US,0,US,M,15000-100000,Low
2024,EN,FT,Data Analyst,180000,USD,180000,US,0,US,M,140000-185500,High
2024,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M,15000-100000,Low
2024,SE,FT,AI Engineer,188600,USD,188600,US,0,US,M,185500-800000,Very High
2024,SE,FT,AI Engineer,128300,USD,128300,US,0,US,M,100000-140000,Medium
2024,MI,FT,ML Researcher,250000,USD,250000,GB,0,GB,M,185500-800000,Very High
2024,MI,FT,ML Researcher,200000,USD,200000,GB,0,GB,M,185500-800000,Very High
2024,SE,FT,Data Engineer,277000,USD,277000,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,173000,USD,173000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,245500,USD,245500,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,144400,USD,144400,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,149000,USD,149000,US,0,US,M,140000-185500,High
2024,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,15000-100000,Low
2024,MI,FT,Data Engineer,125000,USD,125000,CA,0,CA,M,100000-140000,Medium
2024,MI,FT,Data Engineer,120000,USD,120000,CA,0,CA,M,100000-140000,Medium
2024,EN,FT,AI Scientist,2500000,INR,30012,IN,50,AU,M,15000-100000,Low
2024,SE,FT,Data Scientist,6500000,INR,78031,IN,50,IN,L,15000-100000,Low
2024,MI,FT,Data Scientist,259000,USD,259000,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Scientist,124300,USD,124300,US,0,US,M,100000-140000,Medium
2024,MI,FT,ML Engineer,250600,USD,250600,US,0,US,M,185500-800000,Very High
2024,MI,FT,ML Engineer,166600,USD,166600,US,0,US,M,140000-185500,High
2024,MI,FT,ML Engineer,264200,USD,264200,US,0,US,M,185500-800000,Very High
2024,MI,FT,ML Engineer,143100,USD,143100,US,0,US,M,140000-185500,High
2024,MI,FT,Data Engineer,199600,USD,199600,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,121000,USD,121000,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,199600,USD,199600,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,121000,USD,121000,US,0,US,M,100000-140000,Medium
2024,SE,FT,AI Scientist,194000,USD,194000,CA,100,CA,M,185500-800000,Very High
2024,SE,FT,AI Scientist,155200,USD,155200,CA,100,CA,M,140000-185500,High
2024,SE,FT,Data Engineer,235400,USD,235400,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,199234,USD,199234,US,0,US,M,185500-800000,Very High
2024,MI,FT,Data Engineer,135285,USD,135285,US,0,US,M,100000-140000,Medium
2024,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,15000-100000,Low
2024,EX,FT,Data Engineer,222400,USD,222400,US,0,US,M,185500-800000,Very High
2024,EX,FT,Data Engineer,134800,USD,134800,US,0,US,M,100000-140000,Medium
2024,SE,FT,Data Engineer,237050,USD,237050,US,0,US,M,185500-800000,Very High
2024,SE,FT,Data Engineer,64300,USD,64300,US,0,US,M,15000-100000,Low
2024,MI,FT,AI Engineer,100000,USD,100000,US,100,US,M,15000-100000,Low
2024,MI,FT,AI Engineer,80000,USD,80000,US,100,US,M,15000-100000,Low
2024,MI,FT,AI Engineer,259000,USD,259000,US,0,US,M,185500-800000,Very High
2024,MI,FT,AI Engineer,124300,USD,124300,US,0,US,M,100000-140000,Medium
2024,SE,FT,AI Engineer,370300,USD,370300,US,0,US,M,185500-800000,Very High
